GPU Name,Architecture,DirectX,Cache,Manufacturer,Power Consumption,Memory,Bandwidth,Memory Bus,Clock Speed,Memory Type,Notebook_GPU,Pixel Speed,Process,Release Date,Release Price,TMUs,Texture Rate
GeForce GTX 980 Ti Gigabyte G1 Gaming 6GB Edition SLI,Maxwell GM200/310/A1 (x2) ,12.1,3072(x2),Nvidia,500,12288 ,12288,384,1753,GDDR5,No,248,28,02/06/2015 ,$0.00,176.0,454
GeForce GTX 980 Ti Galax HOFaterCooled 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,125,28,09/06/2015 ,$0.00,176.0,230
GeForce GTX 980 Ti Gigabyte 6GB Edition SLI,Maxwell GM200/310/A1 (x2) ,12.1,3072(x2),Nvidia,500,12288 ,12288,384,1753,GDDR5,No,207,28,02/06/2015 ,$1298.00,176.0,379
GeForce GTX 980 Ti EVGA Superclocked+ ACX 2.0+ 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,114,28,02/06/2015 ,$679.00,176.0,209
GeForce GTX 980 Ti Galax HOF 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,124,28,02/06/2015 ,$0.00,176.0,227
GeForce GTX 980 Ti EVGA Superclocked ACX 2.0+ 6GB Edition SLI,Maxwell GM200/310/A1 (x2) ,12.1,3072(x2),Nvidia,250,12288 ,12288,384,1753,GDDR5,No,228,28,02/06/2015 ,$0.00,176.0,419
GeForce GTX 980 Ti EVGA Superclocked ACX 2.0+ 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,114,28,02/06/2015 ,$669.00,176.0,209
GeForce GTX 980 Ti Inno3D iChill X4 Ultra 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,280,6144 ,6144,384,1800,GDDR5,No,119,28,02/06/2015 ,$0.00,176.0,218
GeForce GTX 1070 Asus Founders SLI,Pascal P104/200/A1 ,12.1,1024(x2),Nvidia,150,8192 ,8192,128,2002,GDDR5,No,108,16,10/06/2016 ,$379.00,60.0,202
GeForce GTX 980 Ti MSI Armor 2X OC 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,114,28,02/06/2015 ,$0.00,176.0,209
GeForce GTX 980 Ti MSI Gaming 6GB Edition SLI,Maxwell GM200/310/A1 (x2) ,12.1,3072(x2),Nvidia,500,12288 ,12288,384,1775,GDDR5,No,246,28,02/06/2015 ,$0.00,176.0,450
GeForce GTX 980 Zotac 4GB Edition,Maxwell GM204/400/A1 ,12.1,2048,Nvidia,165,4096 ,4096,256,1753,GDDR5,No,78,28,19/09/2014 ,$0.00,128.0,156
GeForce GTX 980 Zotac AMP! 4GB Edition,Maxwell GM204/400/A1 ,12.1,2048,Nvidia,170,4096 ,4096,256,1753,GDDR5,No,81,28,19/09/2014 ,$0.00,128.0,162
GeForce GTX 1070 Asus ROG Strix Gaming 8GB,Pascal P104/200/A1 ,12.1,2048,Nvidia,150,8192 ,8192,256,2002,GDDR5,No,110,16,10/06/2016 ,$485.00,120.0,207
GeForce GTX 980 Ti Zotac ArcticStorm 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,107,28,02/06/2015 ,$0.00,176.0,196
GeForce GTX 980 Ti Zotac AMP! 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,109,28,02/06/2015 ,$649.00,176.0,201
GeForce GTX 980 Ti Zotac AMP! Extreme 6GB Edition SLI,Maxwell GM200/310/A1 (x2) ,12.1,3072(x2),Nvidia,500,12288 ,12288,384,1803,GDDR5,No,260,28,02/06/2015 ,$0.00,176.0,477
GeForce GTX 980 Ti Zotac AMP! Extreme 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1803,GDDR5,No,130,28,02/06/2015 ,$0.00,176.0,238
GeForce GTX 980 Ti Zotac 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,103,28,02/06/2015 ,$649.00,176.0,189
GeForce GTX 980 Ti PNY XLR8 OC 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,122,28,07/07/2015 ,$0.00,176.0,223
GeForce GTX 980 Ti Palit Super JetStream 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,280,6144 ,6144,384,1753,GDDR5,No,119,28,15/06/2015 ,$0.00,176.0,218
GeForce GTX 980 Ti Palit JetStream 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,103,28,02/06/2015 ,$0.00,176.0,189
GeForce GTX 980 Ti Palit 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,103,28,02/06/2015 ,$0.00,176.0,189
GeForce GTX 980 Ti MSI Gaming Golden 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1774,GDDR5,No,124,28,01/10/2015 ,$0.00,176.0,227
GeForce GTX 980 Ti MSI Sea Hawk 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1774,GDDR5,No,124,28,26/08/2015 ,$0.00,176.0,227
GeForce GTX 980 Ti MSI 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,103,28,02/06/2015 ,$649.00,176.0,189
GeForce GTX 980 Ti MSI Lightning 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1774,GDDR5,No,125,28,26/08/2015 ,$749.00,176.0,230
GeForce GTX 1060 Galax Gamer OC 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,84,16,18/08/2016 ,$0.00,72.0,126
GeForce GTX 1060 Gainward Phoenix GS 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,89,16,19/07/2016 ,$0.00,80.0,148
GeForce GTX 1060 Galax EX OC Black 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,84,16,18/08/2016 ,$269.99,72.0,127
GeForce GTX 1050 MSI OC 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,01/11/2016 ,$130.00,40.0,61
GeForce GTX 1050 MSI Gaming 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,48,14,01/11/2016 ,$130.00,40.0,60
GeForce GTX 1050 MSI OC T 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,01/11/2016 ,$130.00,40.0,61
GeForce GTX 1050 PNY 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,20/10/2016 ,$120.00,40.0,58
GeForce GTX 1050 Ti Asus Pheonix 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,25/10/2016 ,$0.00,48.0,67
GeForce GTX 1050 Ti 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,18/10/2016 ,$149.00,48.0,67
GeForce GTX 1050 Ti Asus Dual 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$0.00,48.0,67
GeForce GTX 1050 Palit StormX 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,58
GeForce GTX 1050 Ti Asus Expedition 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$0.00,48.0,67
GeForce GTX 1050 Ti EVGA SC Gaming 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,Unknown Release Date ,$150.00,48.0,70
GeForce GTX 1050 Ti Colorful iGame S/4G 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,25/10/2016 ,$0.00,48.0,71
GeForce GTX 1050 Ti Asus ROG Strix Gaming OC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,48,16,25/10/2016 ,$0.00,48.0,72
GeForce GTX 1050 Ti EVGA FTW Gaming ACX 3.0 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,48,16,Unknown Release Date ,$0.00,48.0,72
GeForce GTX 1050 Ti EVGA FTW DT GAMING ACX 3.0 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,18/10/2016 ,$0.00,48.0,67
GeForce GTX 1050 Ti EVGA SSC Gaming ACX 3.0 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,Unknown Release Date ,$160.00,48.0,71
GeForce GTX 1050 MSI Gaming X 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,50,14,01/11/2016 ,$130.00,40.0,62
GeForce GTX 1050 Ti Galax OC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$0.00,48.0,68
GeForce GTX 1050 KFA2 OC 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,59
GeForce GTX 1050 Inno3D Twin X2 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,58
GeForce GTX 1050 EVGA FTW Gaming ACX 3.0 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,50,14,Unknown Release Date ,$0.00,40.0,62
GeForce GTX 1050,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,01/11/2016 ,$150.00,40.0,58
GeForce GTX 1050 EVGA SC Gaming 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,Unknown Release Date ,$0.00,40.0,61
GeForce GTX 1050 Colorful iGame U/2G 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,50,14,25/10/2016 ,$0.00,40.0,62
GeForce GTX 1050 EVGA Gaming 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,58
GeForce GTX 1050 EVGA SSC Gaming ACX 3.0 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,Unknown Release Date ,$0.00,40.0,62
GeForce GTX 1050 Gainward 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,58
GeForce GTX 1050 FTW DT Gaming ACX 3.0 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,58
GeForce GTX 1050 Galax EXOC 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,01/11/2016 ,$0.00,40.0,61
GeForce GTX 1050 Gigabyte G1 Gaming 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,50,14,Unknown Release Date ,$0.00,40.0,62
GeForce GTX 1050 Gigabyteindforce OC 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,Unknown Release Date ,$0.00,40.0,61
GeForce GTX 1050 Inno3D 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,Unknown Release Date ,$0.00,40.0,58
GeForce GTX 1050 Galax OC 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,01/11/2016 ,$0.00,40.0,59
GeForce GTX 1050 Gigabyte D5 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,48,14,01/11/2016 ,$0.00,40.0,60
GeForce GTX 1050 Gigabyte OC 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,49,14,01/11/2016 ,$0.00,40.0,61
GeForce GTX 1050 MSI 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,01/11/2016 ,$130.00,40.0,58
GeForce GTX 1050 Ti MSI OC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,18/10/2016 ,$140.00,48.0,70
GeForce GTX 1050 Ti EVGA Gaming 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$145.00,48.0,67
GeForce GTX 1050 Ti Colorful iGame U/4G 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,25/10/2016 ,$0.00,48.0,67
GeForce GTX 1060 Asus Dual OC 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,86,16,18/08/2016 ,$220.00,72.0,129
GeForce GTX 1060 Asus Dual 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,82,16,19/07/2016 ,$0.00,80.0,137
GeForce GTX 1060 Asus Dual 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,82,16,18/08/2016 ,$200.00,72.0,123
GeForce GTX 1060,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,82,16,19/07/2016 ,$249.00,80.0,137
GeForce GTX 1060 Asus Turbo 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,82,16,19/07/2016 ,$259.99,80.0,137
GeForce GTX 1060 EVGA ACX 2.0 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,82,16,18/08/2016 ,$215.00,72.0,123
GeForce GTX 1060 Asus Dual OC 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,86,16,19/07/2016 ,$279.99,80.0,143
GeForce GTX 1060 EVGA FTW GAMING ACX 3.0,Pascal P106/400/A1 ,12.1,2048,Nvidia,140,6144 ,6144,192,2002,GDDR5,No,90,16,30/08/2016 ,$0.00,80.0,149
GeForce GTX 1060 Asus ROG Strix Gaming OC 6GB Edition,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2027,GDDR5,No,90,16,19/07/2016 ,$0.00,80.0,150
GeForce GTX 1060 EVGA GAMING,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,82,16,19/07/2016 ,$0.00,80.0,137
GeForce GTX 1060 EVGA ACX 2.0 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,82,16,19/07/2016 ,$249.99,80.0,137
GeForce GTX 1060 EVGA FTW+ ACX 3.0 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,89,16,18/08/2016 ,$249.99,72.0,134
GeForce GTX 1060 EVGA SC GAMING 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,88,16,19/07/2016 ,$0.00,80.0,147
GeForce GTX 1060 EVGA SSC GAMING ACX 3.0 6GB,Pascal P106/400/A1 ,12.1,2048,Nvidia,120,6144 ,6144,192,2002,GDDR5,No,89,16,30/08/2016 ,$0.00,80.0,148
GeForce GTX 1060 EVGA SC ACX 2.0 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,88,16,18/08/2016 ,$203.00,72.0,132
GeForce GTX 1060 3GB,Pascal P106/300/A1 ,12.1,0,Nvidia,120,3072 ,3072,192,2002,GDDR5,No,82,16,18/08/2016 ,$200.00,72.0,123
GeForce GTX 1050 Zotac Mini 2GB,Pascal P107 ,12.1,1024,Nvidia,75,2048 ,2048,128,1752,GDDR5,No,47,14,01/11/2016 ,$130.00,40.0,58
GeForce GTX 1050 Ti Zotac OC Edition 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,48,16,18/10/2016 ,$150.00,48.0,72
GeForce GTX 1050 Ti Zotac Mini 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,18/10/2016 ,$140.00,48.0,68
GeForce GTX 1050 Ti Gainward 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$0.00,48.0,67
GeForce GTX 1050 Ti Gigabyte G1 Gaming 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,48,16,18/10/2016 ,$170.00,48.0,72
GeForce GTX 1050 Ti Gigabyte D5 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,46,16,18/10/2016 ,$140.00,48.0,69
GeForce GTX 1050 Ti Gigabyte OC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,Unknown Release Date ,$0.00,48.0,70
GeForce GTX 1050 Ti Galax EXOC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,18/10/2016 ,$0.00,48.0,70
GeForce GTX 1050 Ti Inno3D 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,18/10/2016 ,$0.00,48.0,67
GeForce GTX 1050 Ti Gigabyteindforce OC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,14,Unknown Release Date ,$160.00,48.0,70
GeForce GTX 980 Ti EVGA Superclocked 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,114,28,02/06/2015 ,$669.00,176.0,209
GeForce GTX 1050 Ti MSI Gaming X 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,48,16,18/10/2016 ,$165.00,48.0,72
GeForce GTX 1050 Ti MSI 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,18/10/2016 ,$150.00,48.0,67
GeForce GTX 1050 Ti PNY 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,20/10/2016 ,$150.00,48.0,67
GeForce GTX 1050 Ti KFA2 OC 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$0.00,48.0,68
GeForce GTX 1050 Ti MSI Gaming 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,46,16,18/10/2016 ,$150.00,48.0,69
GeForce GTX 1050 Ti Palit StormX 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,18/10/2016 ,$0.00,48.0,67
GeForce GTX 1050 Ti MSI OC T 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,18/10/2016 ,$150.00,48.0,70
GeForce GTX 1050 Ti PNY XLR8 Gaming Overclocked Edition 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,47,16,20/10/2016 ,$160.00,48.0,71
GeForce GTX 1050 Ti Inno3D Twin X2 4GB,Pascal P107 ,12.1,1024,Nvidia,75,4096 ,4096,128,1752,GDDR5,No,45,16,Unknown Release Date ,$0.00,48.0,67
GeForce GTX 1070 Gigabyte Founders 8GB Edition,Pascal P104/200/A1 ,12.1,2048,Nvidia,150,8192 ,8192,256,2002,GDDR5,No,108,16,10/06/2016 ,$449.00,120.0,202
GeForce GTX 980 Ti EVGA Hydro Copper 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,118,28,02/06/2015 ,$799.00,176.0,216
GeForce GTX 980 Ti Galax HOF LN2 6GB Edition,Maxwell GM200/310/A1 ,12.1,3072,Nvidia,250,6144 ,6144,384,1753,GDDR5,No,125,28,02/06/2015 ,$0.00,176.0,230
GeForce GTX 970 EVGA SSC ACX+ 2.0 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,0,8192 ,8192,256,1753,GDDR5,No,150,28,08/01/2015 ,$0.00,104.0,279
GeForce GTX 970 EVGA SSC ACX 2.0 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,300,8192 ,8192,256,1753,GDDR5,No,150,28,19/09/2014 ,$0.00,104.0,279
GeForce GTX 970 EVGA Superclocked 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,72,28,19/09/2014 ,$0.00,104.0,133
GeForce GTX 970 EVGA SSC ACX+ 2.0 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,145,4096 ,4096,256,1753,GDDR5,No,75,28,08/01/2015 ,$0.00,104.0,140
GeForce GTX 970 EVGA FTW+ ACX 2.0+ 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,160,4096 ,4096,256,1753,GDDR5,No,77,28,19/09/2014 ,$0.00,104.0,142
GeForce GTX 970 EVGA FTW+ ACX 2.0+ 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,300,8192 ,8192,256,1753,GDDR5,No,153,28,19/09/2014 ,$779.00,104.0,284
GeForce GTX 970 EVGA SSC ACX 2.0 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,75,28,19/09/2014 ,$359.99,104.0,140
GeForce GTX 970 EVGA Superclocked ACX 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,74,28,19/09/2014 ,$339.99,104.0,137
GeForce GTX 970 Asus Turbo OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,148,4096 ,4096,256,1753,GDDR5,No,69,28,05/05/2015 ,$329.00,104.0,128
GeForce GTX 970 EVGA ACX 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,148,4096 ,4096,256,1753,GDDR5,No,66,28,19/09/2014 ,$329.99,104.0,123
GeForce GTX 970 Asus Strix OC 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,0,8192 ,8192,256,1753,GDDR5,No,140,28,19/09/2014 ,$0.00,104.0,261
GeForce GTX 970 EVGA ACX 2.0 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,148,4096 ,4096,256,1753,GDDR5,No,66,28,19/09/2014 ,$329.99,104.0,123
GeForce GTX 970 Asus Strix OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,225,4096 ,4096,256,1753,GDDR5,No,70,28,19/09/2014 ,$0.00,104.0,130
GeForce GTX 970 EVGA FTW ACX 2.0 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,0,4096 ,4096,256,1753,GDDR5,No,153,28,19/09/2014 ,$0.00,104.0,284
GeForce GTX 970 EVGA FTW ACX 2.0 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,160,4096 ,4096,256,1753,GDDR5,No,77,28,19/09/2014 ,$369.99,104.0,142
GeForce GTX 970 EVGA Superclocked ACX 2.0 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,74,28,19/09/2014 ,$349.99,104.0,137
GeForce GTX 970 EVGA 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,148,4096 ,4096,256,1753,GDDR5,No,66,28,19/09/2014 ,$329.99,104.0,123
GeForce GTX 970 EVGA Superclocked ACX 2.0 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,0,8192 ,8192,256,1753,GDDR5,No,148,28,19/09/2014 ,$0.00,104.0,274
GeForce GTX 970 Gainward Phantom Phoenix 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,73,28,21/08/2015 ,$0.00,104.0,136
GeForce GTX 970 MSI Gaming Golden 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,145,4096 ,4096,256,1753,GDDR5,No,74,28,14/11/2014 ,$0.00,104.0,137
GeForce GTX 970 LeadtekinFast 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,148,4096 ,4096,256,1753,GDDR5,No,66,28,04/11/2014 ,$0.00,104.0,123
GeForce GTX 970 Inno3D iChill HerculeZ X4 ABU 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,145,4096 ,4096,256,1800,GDDR5,No,74,28,19/09/2014 ,$0.00,104.0,138
GeForce GTX 970 Inno3D HerculeZ X2 OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,145,4096 ,4096,256,1753,GDDR5,No,69,28,29/09/2014 ,$0.00,104.0,128
GeForce GTX 970 KFA2 EXOC Sniper 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,145,4096 ,4096,256,1753,GDDR5,No,74,28,18/01/2016 ,$0.00,104.0,138
GeForce GTX 970 GigabyteindForce 3X OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,70,28,29/09/2014 ,$0.00,104.0,130
GeForce GTX 970 Galax OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,145,4096 ,4096,256,1753,GDDR5,No,71,28, 19/09/2014 ,$0.00,104.0,132
GeForce GTX 970 Gigabyte Twin Turbo OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,148,4096 ,4096,256,1753,GDDR5,No,69,28,28/07/2015 ,$0.00,104.0,129
GeForce GTX 970 Gigabyte G1 Gaming 4GB Edition SLI,Maxwell GM204/200/A1 (x2) ,12.1,2048(x2),Nvidia,350,8192 ,8192,256,1753,GDDR5,No,149,28,19/09/2014 ,$0.00,104.0,276
GeForce GTX 970 Gigabyte Mini/ITX OC 4GB Edition,Maxwell GM204/200/A1 ,12.1,1792,Nvidia,150,4096 ,4096,256,1753,GDDR5,No,68,28,21/10/2014 ,$0.00,104.0,126
